timestamp,load_actual_entsoe_transparency,load_forecast_entsoe_transparency,price_day_ahead,solar_generation_actual,wind_onshore_generation_actual
2018-01-19T10:00:00Z,9972,9582,45.0,175.0,876
2018-01-19T11:00:00Z,9649,9329,43.0,217.0,1737
2018-01-19T12:00:00Z,9388,9152,41.0,204.0,2206
2018-01-19T13:00:00Z,9226,9013,41.0,146.0,2037
2018-01-19T14:00:00Z,9147,8969,41.0,83.0,1513
2018-01-19T15:00:00Z,9362,9110,44.0,31.0,898
2018-01-19T16:00:00Z,9841,9411,49.0,10.0,538
2018-01-19T17:00:00Z,9699,9444,50.0,9.0,635
2018-01-19T18:00:00Z,9124,9006,47.0,0.0,716
2018-01-19T19:00:00Z,8469,8397,42.0,0.0,777
2018-01-19T20:00:00Z,7856,7831,37.0,0.0,741
2018-01-19T21:00:00Z,7704,7701,36.0,0.0,632
2018-01-19T22:00:00Z,7286,7231,33.0,0.0,582
2018-01-19T23:00:00Z,6986,7004,31.0,0.0,441
2018-01-20T00:00:00Z,6674,6714,29.0,0.0,310
2018-01-20T01:00:00Z,6553,6545,28.0,0.0,200
2018-01-20T02:00:00Z,6337,6333,26.0,0.0,135
2018-01-20T03:00:00Z,6318,6365,24.0,0.0,166
2018-01-20T04:00:00Z,6519,6631,25.0,0.0,365
2018-01-20T05:00:00Z,6928,7007,25.0,0.0,379
2018-01-20T06:00:00Z,7614,7634,28.0,9.0,356
2018-01-20T07:00:00Z,8037,8042,33.0,24.0,422
2018-01-20T08:00:00Z,8373,8322,37.0,67.0,279
2018-01-20T09:00:00Z,8500,8392,38.0,122.0,236
2018-01-20T10:00:00Z,8504,8388,38.0,172.0,169
2018-01-20T11:00:00Z,8250,8171,39.0,185.0,152
2018-01-20T12:00:00Z,8073,7974,37.0,168.0,162
2018-01-20T13:00:00Z,7946,7864,36.0,131.0,248
2018-01-20T14:00:00Z,7906,7901,37.0,77.0,210
2018-01-20T15:00:00Z,8057,8159,41.0,27.0,118
2018-01-20T16:00:00Z,8575,8509,46.0,10.0,107
2018-01-20T17:00:00Z,8482,8496,48.0,9.0,197
2018-01-20T18:00:00Z,7936,8083,44.0,0.0,473
2018-01-20T19:00:00Z,7514,7648,42.0,0.0,884
2018-01-20T20:00:00Z,7060,7235,39.0,0.0,1281
2018-01-20T21:00:00Z,7075,7277,38.0,0.0,1604
2018-01-20T22:00:00Z,6674,6841,35.0,0.0,1607
2018-01-20T23:00:00Z,6330,6273,29.0,0.0,1468
2018-01-21T00:00:00Z,6093,5924,27.0,0.0,1248
2018-01-21T01:00:00Z,5909,5772,26.0,0.0,834
2018-01-21T02:00:00Z,5805,5598,25.0,0.0,525
2018-01-21T03:00:00Z,5784,5581,25.0,0.0,285
2018-01-21T04:00:00Z,5905,5730,25.0,0.0,171
2018-01-21T05:00:00Z,6053,5826,26.0,0.0,176
2018-01-21T06:00:00Z,6644,6297,28.0,9.0,267
2018-01-21T07:00:00Z,7054,6682,30.0,22.0,443
2018-01-21T08:00:00Z,7472,7068,34.0,61.0,685
2018-01-21T09:00:00Z,7748,7307,36.0,111.0,950
2018-01-21T10:00:00Z,7924,7373,37.0,148.0,922
2018-01-21T11:00:00Z,7742,7171,37.0,161.0,839
2018-01-21T12:00:00Z,7554,6979,36.0,145.0,902
2018-01-21T13:00:00Z,7360,6823,33.0,109.0,1103
2018-01-21T14:00:00Z,7352,6816,34.0,64.0,1346
2018-01-21T15:00:00Z,7494,7046,37.0,24.0,1551
2018-01-21T16:00:00Z,7986,7477,41.0,10.0,1735
2018-01-21T17:00:00Z,8118,7770,43.0,9.0,1916
2018-01-21T18:00:00Z,7828,7615,41.0,0.0,1762
2018-01-21T19:00:00Z,7503,7259,38.0,0.0,1523
2018-01-21T20:00:00Z,7160,6912,34.0,0.0,1425
2018-01-21T21:00:00Z,7344,7053,35.0,0.0,1431
2018-01-21T22:00:00Z,7008,6657,30.0,0.0,1294
2018-01-21T23:00:00Z,6747,6655,28.0,0.0,1023
2018-01-22T00:00:00Z,6488,6370,22.0,0.0,784
2018-01-22T01:00:00Z,6428,6264,23.0,0.0,587
2018-01-22T02:00:00Z,6337,6144,18.0,0.0,375
2018-01-22T03:00:00Z,6577,6359,19.0,0.0,230
2018-01-22T04:00:00Z,7319,7069,22.0,0.0,169
2018-01-22T05:00:00Z,8455,8061,34.0,0.0,91
2018-01-22T06:00:00Z,9583,8986,40.0,9.0,90
2018-01-22T07:00:00Z,9904,9317,44.0,19.0,65
2018-01-22T08:00:00Z,9973,9490,43.0,51.0,67
2018-01-22T09:00:00Z,10014,9558,43.0,93.0,63
2018-01-22T10:00:00Z,9993,9507,42.0,130.0,60
2018-01-22T11:00:00Z,9835,9315,39.0,154.0,102
2018-01-22T12:00:00Z,9809,9221,40.0,147.0,191
2018-01-22T13:00:00Z,9726,9143,38.0,112.0,258
2018-01-22T14:00:00Z,9706,9157,40.0,63.0,367
2018-01-22T15:00:00Z,9822,9372,41.0,23.0,449
2018-01-22T16:00:00Z,10146,9698,46.0,10.0,547
2018-01-22T17:00:00Z,10010,9719,47.0,9.0,674
2018-01-22T18:00:00Z,9419,9232,43.0,0.0,731
2018-01-22T19:00:00Z,8757,8654,39.0,0.0,656
2018-01-22T20:00:00Z,8089,8106,37.0,0.0,603
2018-01-22T21:00:00Z,7855,7998,34.0,0.0,498
2018-01-22T22:00:00Z,7300,7494,29.0,0.0,286
2018-01-22T23:00:00Z,6885,7370,33.0,0.0,153
2018-01-23T00:00:00Z,6645,7066,31.0,0.0,180
2018-01-23T01:00:00Z,6492,6938,30.0,0.0,227
2018-01-23T02:00:00Z,6416,6803,29.0,0.0,260
2018-01-23T03:00:00Z,6532,6980,30.0,0.0,343
2018-01-23T04:00:00Z,7201,7669,33.0,0.0,373
2018-01-23T05:00:00Z,8417,8760,40.0,0.0,372
2018-01-23T06:00:00Z,9533,9672,50.0,10.0,272
2018-01-23T07:00:00Z,9891,9954,52.0,26.0,188
2018-01-23T08:00:00Z,9945,9996,50.0,70.0,205
2018-01-23T09:00:00Z,9890,9987,48.0,129.0,200
2018-01-23T10:00:00Z,9923,9957,47.0,183.0,204
2018-01-23T11:00:00Z,9665,9744,44.0,219.0,235
2018-01-23T12:00:00Z,9572,9666,42.0,216.0,284
2018-01-23T13:00:00Z,9438,9591,40.0,175.0,282
2018-01-23T14:00:00Z,9453,9610,39.0,105.0,239
2018-01-23T15:00:00Z,9590,9785,39.0,38.0,185
2018-01-23T16:00:00Z,9905,10044,42.0,11.0,205
2018-01-23T17:00:00Z,9790,10062,42.0,9.0,195
2018-01-23T18:00:00Z,9223,9681,38.0,0.0,166
2018-01-23T19:00:00Z,8628,9126,32.0,0.0,126
2018-01-23T20:00:00Z,8020,8512,26.0,0.0,115
2018-01-23T21:00:00Z,7895,8322,25.0,0.0,137
2018-01-23T22:00:00Z,7398,7803,15.0,0.0,129
2018-01-23T23:00:00Z,7075,7209,14.0,0.0,102
2018-01-24T00:00:00Z,6779,6917,11.0,0.0,110
2018-01-24T01:00:00Z,6652,6789,10.0,0.0,179
2018-01-24T02:00:00Z,6560,6662,9.0,0.0,283
2018-01-24T03:00:00Z,6686,6842,11.0,0.0,327
2018-01-24T04:00:00Z,7349,7533,16.0,0.0,357
2018-01-24T05:00:00Z,8459,8649,26.0,0.0,381
2018-01-24T06:00:00Z,9441,9552,39.0,10.0,439
2018-01-24T07:00:00Z,9737,9832,41.0,31.0,439
2018-01-24T08:00:00Z,9859,9873,38.0,89.0,410
2018-01-24T09:00:00Z,9893,9864,36.0,171.0,400
2018-01-24T10:00:00Z,9793,9839,35.0,246.0,426
2018-01-24T11:00:00Z,9465,9621,32.0,283.0,421
2018-01-24T12:00:00Z,9248,9549,29.0,270.0,397
2018-01-24T13:00:00Z,9187,9459,27.0,211.0,438
2018-01-24T14:00:00Z,9188,9465,28.0,123.0,628
2018-01-24T15:00:00Z,9319,9608,30.0,44.0,788
2018-01-24T16:00:00Z,9843,9848,33.0,12.0,1061
2018-01-24T17:00:00Z,9846,9906,33.0,9.0,1314
2018-01-24T18:00:00Z,9341,9550,30.0,0.0,1661
2018-01-24T19:00:00Z,8782,8987,23.0,0.0,1875
2018-01-24T20:00:00Z,8187,8364,17.0,0.0,2033
2018-01-24T21:00:00Z,8038,8152,15.0,0.0,2140
2018-01-24T22:00:00Z,7496,7621,8.0,0.0,2068
2018-01-24T23:00:00Z,7143,7293,8.0,0.0,1945
2018-01-25T00:00:00Z,6871,6999,6.0,0.0,1916
2018-01-25T01:00:00Z,6724,6869,6.0,0.0,1797
2018-01-25T02:00:00Z,6622,6740,7.0,0.0,1660
2018-01-25T03:00:00Z,6766,6919,10.0,0.0,1515
2018-01-25T04:00:00Z,7432,7612,17.0,0.0,1319
2018-01-25T05:00:00Z,8579,8729,29.0,0.0,1035
2018-01-25T06:00:00Z,9486,9648,41.0,10.0,803
2018-01-25T07:00:00Z,9748,9931,43.0,29.0,762
2018-01-25T08:00:00Z,9722,9976,41.0,80.0,608
2018-01-25T09:00:00Z,9724,9969,40.0,147.0,566
2018-01-25T10:00:00Z,9623,9945,41.0,201.0,574
2018-01-25T11:00:00Z,9404,9735,41.0,234.0,563
2018-01-25T12:00:00Z,9323,9659,41.0,231.0,490
2018-01-25T13:00:00Z,9261,9570,42.0,189.0,504
2018-01-25T14:00:00Z,9322,9579,44.0,116.0,616
2018-01-25T15:00:00Z,9447,9726,46.0,43.0,926
2018-01-25T16:00:00Z,9958,9973,50.0,12.0,1337
2018-01-25T17:00:00Z,9934,10022,52.0,9.0,1636
2018-01-25T18:00:00Z,9317,9656,50.0,0.0,1720
2018-01-25T19:00:00Z,8646,9095,46.0,0.0,1808
2018-01-25T20:00:00Z,8026,8472,41.0,0.0,1689
2018-01-25T21:00:00Z,7758,8256,39.0,0.0,1471
2018-01-25T22:00:00Z,7238,7724,35.0,0.0,1151
2018-01-25T23:00:00Z,6839,6995,33.0,0.0,974
2018-01-26T00:00:00Z,6582,6707,31.0,0.0,798
2018-01-26T01:00:00Z,6405,6563,31.0,0.0,612
2018-01-26T02:00:00Z,6332,6421,30.0,0.0,404
2018-01-26T03:00:00Z,6501,6588,30.0,0.0,256
2018-01-26T04:00:00Z,7172,7257,33.0,0.0,168
2018-01-26T05:00:00Z,8321,8276,41.0,0.0,112
2018-01-26T06:00:00Z,9460,9136,51.0,10.0,67
2018-01-26T07:00:00Z,9782,9454,51.0,33.0,59
2018-01-26T08:00:00Z,9874,9538,50.0,93.0,56
2018-01-26T09:00:00Z,9969,9556,49.0,171.0,50
2018-01-26T10:00:00Z,9922,9496,49.0,235.0,58
2018-01-26T11:00:00Z,9657,9229,48.0,264.0,58
2018-01-26T12:00:00Z,9395,9050,46.0,249.0,63
2018-01-26T13:00:00Z,9255,8908,44.0,196.0,61
2018-01-26T14:00:00Z,9220,8862,44.0,121.0,63
2018-01-26T15:00:00Z,9333,9006,46.0,45.0,83
2018-01-26T16:00:00Z,9749,9319,51.0,13.0,101
2018-01-26T17:00:00Z,9618,9406,52.0,9.0,129
2018-01-26T18:00:00Z,8971,8991,49.0,0.0,149
2018-01-26T19:00:00Z,8329,8396,47.0,0.0,144
2018-01-26T20:00:00Z,7722,7831,41.0,0.0,136
2018-01-26T21:00:00Z,7566,7727,40.0,0.0,125
2018-01-26T22:00:00Z,7084,7252,36.0,0.0,100
2018-01-26T23:00:00Z,6791,6753,36.0,0.0,83
2018-01-27T00:00:00Z,6479,6455,35.0,0.0,48
2018-01-27T01:00:00Z,6345,6294,33.0,0.0,62
2018-01-27T02:00:00Z,6094,6085,32.0,0.0,66
2018-01-27T03:00:00Z,6084,6109,31.0,0.0,83
2018-01-27T04:00:00Z,6372,6368,33.0,0.0,141
2018-01-27T05:00:00Z,6743,6702,32.0,0.0,186
2018-01-27T06:00:00Z,7483,7298,36.0,10.0,300
2018-01-27T07:00:00Z,8006,7719,40.0,28.0,372
2018-01-27T08:00:00Z,8442,8027,43.0,78.0,412
2018-01-27T09:00:00Z,8567,8116,43.0,142.0,430
2018-01-27T10:00:00Z,8572,8108,43.0,207.0,399
2018-01-27T11:00:00Z,8301,7867,40.0,248.0,351
2018-01-27T12:00:00Z,8027,7662,36.0,240.0,305
2018-01-27T13:00:00Z,7920,7543,33.0,190.0,267
2018-01-27T14:00:00Z,7934,7547,33.0,119.0,217
2018-01-27T15:00:00Z,7976,7720,34.0,45.0,173
2018-01-27T16:00:00Z,8488,8075,37.0,13.0,210
2018-01-27T17:00:00Z,8405,8176,34.0,9.0,292
2018-01-27T18:00:00Z,7907,7805,31.0,0.0,387
2018-01-27T19:00:00Z,7579,7338,17.0,0.0,376
2018-01-27T20:00:00Z,7189,6935,10.0,0.0,286
2018-01-27T21:00:00Z,7106,6992,4.0,0.0,212
2018-01-27T22:00:00Z,6651,6568,-13.0,0.0,148
2018-01-27T23:00:00Z,6392,6110,-9.0,0.0,91
2018-01-28T00:00:00Z,6113,5781,-18.0,0.0,112
2018-01-28T01:00:00Z,5999,5635,-40.0,0.0,115
2018-01-28T02:00:00Z,5801,5470,-42.0,0.0,217
2018-01-28T03:00:00Z,5776,5469,-42.0,0.0,323
2018-01-28T04:00:00Z,5954,5629,-29.0,0.0,418
2018-01-28T05:00:00Z,6125,5782,-18.0,0.0,458
2018-01-28T06:00:00Z,6677,6233,-6.0,10.0,525
2018-01-28T07:00:00Z,7059,6559,0.0,35.0,728
2018-01-28T08:00:00Z,7451,6881,6.0,102.0,772
2018-01-28T09:00:00Z,7670,7079,13.0,188.0,881
2018-01-28T10:00:00Z,7833,7136,16.0,251.0,987
2018-01-28T11:00:00Z,7543,6894,11.0,277.0,852
2018-01-28T12:00:00Z,7335,6704,6.0,256.0,882
2018-01-28T13:00:00Z,7211,6549,3.0,195.0,935
2018-01-28T14:00:00Z,7161,6535,5.0,117.0,1075
2018-01-28T15:00:00Z,7264,6745,12.0,45.0,1323
2018-01-28T16:00:00Z,7851,7149,19.0,13.0,1449
2018-01-28T17:00:00Z,8040,7527,26.0,9.0,1578
2018-01-28T18:00:00Z,7691,7447,23.0,0.0,1415
2018-01-28T19:00:00Z,7344,7107,18.0,0.0,1300
2018-01-28T20:00:00Z,6991,6720,15.0,0.0,1270
2018-01-28T21:00:00Z,7036,6837,15.0,0.0,1218
2018-01-28T22:00:00Z,6651,6410,8.0,0.0,1139
2018-01-28T23:00:00Z,6379,6251,0.0,0.0,1047
2018-01-29T00:00:00Z,6140,5983,-2.0,0.0,962
2018-01-29T01:00:00Z,6079,5881,-8.0,0.0,971
2018-01-29T02:00:00Z,5978,5798,-10.0,0.0,988
2018-01-29T03:00:00Z,6212,6019,-10.0,0.0,1088
2018-01-29T04:00:00Z,6974,6776,3.0,0.0,1176
2018-01-29T05:00:00Z,8186,7969,21.0,0.0,1194
2018-01-29T06:00:00Z,9223,8890,32.0,11.0,1151
2018-01-29T07:00:00Z,9497,9226,33.0,47.0,1000
2018-01-29T08:00:00Z,9500,9349,29.0,133.0,1005
2018-01-29T09:00:00Z,9435,9403,27.0,239.0,1091
2018-01-29T10:00:00Z,9275,9413,26.0,329.0,1158
2018-01-29T11:00:00Z,9010,9183,25.0,372.0,1203
2018-01-29T12:00:00Z,8935,9102,21.0,352.0,1288
2018-01-29T13:00:00Z,8850,9005,21.0,277.0,1303
2018-01-29T14:00:00Z,8836,8973,26.0,166.0,1140
2018-01-29T15:00:00Z,8918,9041,29.0,63.0,1104
2018-01-29T16:00:00Z,9510,9256,34.0,16.0,1089
2018-01-29T17:00:00Z,9567,9399,35.0,9.0,1053
2018-01-29T18:00:00Z,9072,9070,34.0,0.0,1022
2018-01-29T19:00:00Z,8482,8465,30.0,0.0,1035
2018-01-29T20:00:00Z,7882,7836,25.0,0.0,1194
2018-01-29T21:00:00Z,7679,7601,22.0,0.0,1427
2018-01-29T22:00:00Z,7138,7062,16.0,0.0,1709
2018-01-29T23:00:00Z,6830,6687,11.0,0.0,2187
2018-01-30T00:00:00Z,6510,6386,10.0,0.0,2457
2018-01-30T01:00:00Z,6369,6264,8.0,0.0,2550
2018-01-30T02:00:00Z,6284,6137,9.0,0.0,2539
2018-01-30T03:00:00Z,6446,6297,13.0,0.0,2512
2018-01-30T04:00:00Z,7058,6974,20.0,0.0,2500
2018-01-30T05:00:00Z,8145,8075,32.0,0.0,2394
2018-01-30T06:00:00Z,9234,8938,43.0,11.0,2142
2018-01-30T07:00:00Z,9552,9316,44.0,51.0,1412
2018-01-30T08:00:00Z,9568,9450,42.0,138.0,1087
2018-01-30T09:00:00Z,9523,9511,39.0,238.0,938
2018-01-30T10:00:00Z,9530,9539,38.0,317.0,1117
2018-01-30T11:00:00Z,9273,9318,36.0,352.0,1229
2018-01-30T12:00:00Z,9135,9259,36.0,332.0,1011
2018-01-30T13:00:00Z,9033,9156,38.0,264.0,782
2018-01-30T14:00:00Z,9002,9116,42.0,164.0,649
2018-01-30T15:00:00Z,9106,9146,45.0,65.0,692
2018-01-30T16:00:00Z,9632,9366,50.0,17.0,711
2018-01-30T17:00:00Z,9626,9456,54.0,9.0,539
2018-01-30T18:00:00Z,9040,9094,52.0,0.0,579
2018-01-30T19:00:00Z,8444,8473,44.0,0.0,658
2018-01-30T20:00:00Z,7829,7875,39.0,0.0,457
2018-01-30T21:00:00Z,7572,7656,38.0,0.0,312
2018-01-30T22:00:00Z,7063,7144,32.0,0.0,292
2018-01-30T23:00:00Z,6788,6870,32.0,0.0,205
2018-01-31T00:00:00Z,6593,6590,30.0,0.0,91
2018-01-31T01:00:00Z,6506,6467,26.0,0.0,46
2018-01-31T02:00:00Z,6399,6344,24.0,0.0,32
2018-01-31T03:00:00Z,6556,6524,23.0,0.0,34
2018-01-31T04:00:00Z,7128,7206,26.0,0.0,75
2018-01-31T05:00:00Z,8218,8311,32.0,0.0,77
2018-01-31T06:00:00Z,9280,9178,41.0,10.0,97
2018-01-31T07:00:00Z,9578,9468,42.0,37.0,135
2018-01-31T08:00:00Z,9648,9530,39.0,101.0,198
2018-01-31T09:00:00Z,9642,9531,36.0,181.0,277
2018-01-31T10:00:00Z,9542,9507,35.0,268.0,314
2018-01-31T11:00:00Z,9197,9267,33.0,318.0,326
2018-01-31T12:00:00Z,9088,9211,31.0,303.0,428
2018-01-31T13:00:00Z,8971,9103,31.0,240.0,591
2018-01-31T14:00:00Z,8990,9076,32.0,150.0,698
2018-01-31T15:00:00Z,9076,9155,31.0,61.0,784
2018-01-31T16:00:00Z,9588,9379,35.0,16.0,1090
2018-01-31T17:00:00Z,9642,9522,37.0,9.0,1068
2018-01-31T18:00:00Z,9092,9194,36.0,0.0,1187
2018-01-31T19:00:00Z,8515,8600,32.0,0.0,1215
2018-01-31T20:00:00Z,7876,7982,28.0,0.0,1375
2018-01-31T21:00:00Z,7711,7776,27.0,0.0,1265
2018-01-31T22:00:00Z,7195,7238,21.0,0.0,1002
2018-01-31T23:00:00Z,6927,6834,23.0,0.0,1109
2018-02-01T00:00:00Z,6689,6538,21.0,0.0,1146
2018-02-01T01:00:00Z,6540,6417,21.0,0.0,1070
2018-02-01T02:00:00Z,6406,6285,18.0,0.0,866
2018-02-01T03:00:00Z,6507,6448,20.0,0.0,596
2018-02-01T04:00:00Z,7219,7127,25.0,0.0,427
2018-02-01T05:00:00Z,8197,8188,33.0,0.0,281
2018-02-01T06:00:00Z,9282,9059,39.0,11.0,202
2018-02-01T07:00:00Z,9626,9398,39.0,43.0,175
2018-02-01T08:00:00Z,9682,9515,36.0,107.0,159
2018-02-01T09:00:00Z,9745,9557,34.0,180.0,191
2018-02-01T10:00:00Z,9722,9544,32.0,237.0,185
2018-02-01T11:00:00Z,9492,9311,31.0,258.0,145
2018-02-01T12:00:00Z,9483,9247,31.0,237.0,145
2018-02-01T13:00:00Z,9440,9141,32.0,184.0,162
2018-02-01T14:00:00Z,9432,9098,36.0,118.0,234
2018-02-01T15:00:00Z,9509,9134,40.0,50.0,281
2018-02-01T16:00:00Z,9838,9380,44.0,15.0,322
2018-02-01T17:00:00Z,9748,9529,47.0,9.0,1044
2018-02-01T18:00:00Z,9183,9177,46.0,0.0,1589
2018-02-01T19:00:00Z,8587,8570,42.0,0.0,1062
2018-02-01T20:00:00Z,7960,7972,37.0,0.0,606
2018-02-01T21:00:00Z,7769,7790,36.0,0.0,478
2018-02-01T22:00:00Z,7284,7270,32.0,0.0,408
2018-02-01T23:00:00Z,6928,6919,30.0,0.0,328
2018-02-02T00:00:00Z,6703,6629,29.0,0.0,306
2018-02-02T01:00:00Z,6594,6485,29.0,0.0,240
2018-02-02T02:00:00Z,6438,6341,27.0,0.0,219
2018-02-02T03:00:00Z,6590,6501,29.0,0.0,182
2018-02-02T04:00:00Z,7166,7166,32.0,0.0,225
2018-02-02T05:00:00Z,8222,8168,39.0,0.0,237
2018-02-02T06:00:00Z,9309,9023,50.0,11.0,224
2018-02-02T07:00:00Z,9707,9367,49.0,37.0,204
2018-02-02T08:00:00Z,9829,9478,48.0,88.0,186
2018-02-02T09:00:00Z,9909,9516,46.0,142.0,168
2018-02-02T10:00:00Z,9917,9461,45.0,184.0,138
2018-02-02T11:00:00Z,9672,9195,44.0,202.0,109
2018-02-02T12:00:00Z,9408,9018,42.0,190.0,134
2018-02-02T13:00:00Z,9262,8874,42.0,146.0,159
2018-02-02T14:00:00Z,9091,8816,43.0,92.0,104
2018-02-02T15:00:00Z,9127,8935,44.0,42.0,98
2018-02-02T16:00:00Z,9606,9255,50.0,14.0,139
2018-02-02T17:00:00Z,9584,9352,53.0,9.0,284
2018-02-02T18:00:00Z,8989,8922,50.0,0.0,543
2018-02-02T19:00:00Z,8392,8309,46.0,0.0,797
2018-02-02T20:00:00Z,7798,7753,42.0,0.0,859
2018-02-02T21:00:00Z,7705,7659,41.0,0.0,850
2018-02-02T22:00:00Z,7264,7189,38.0,0.0,737
2018-02-02T23:00:00Z,6813,7068,35.0,0.0,533
2018-02-03T00:00:00Z,6541,6767,33.0,0.0,485
2018-02-03T01:00:00Z,6349,6600,33.0,0.0,422
2018-02-03T02:00:00Z,6104,6385,31.0,0.0,396
2018-02-03T03:00:00Z,6110,6410,31.0,0.0,419
2018-02-03T04:00:00Z,6323,6676,32.0,0.0,378
2018-02-03T05:00:00Z,6704,7043,32.0,0.0,403
2018-02-03T06:00:00Z,7336,7659,37.0,11.0,360
2018-02-03T07:00:00Z,7845,8071,41.0,37.0,453
2018-02-03T08:00:00Z,8313,8347,45.0,89.0,508
2018-02-03T09:00:00Z,8526,8418,46.0,151.0,569
2018-02-03T10:00:00Z,8600,8413,45.0,205.0,471
2018-02-03T11:00:00Z,8441,8191,44.0,228.0,588
2018-02-03T12:00:00Z,8224,7987,41.0,214.0,1071
2018-02-03T13:00:00Z,8033,7892,39.0,170.0,903
2018-02-03T14:00:00Z,7910,7936,39.0,106.0,679
2018-02-03T15:00:00Z,7897,8208,40.0,45.0,584
2018-02-03T16:00:00Z,8387,8564,45.0,15.0,762
2018-02-03T17:00:00Z,8454,8526,48.0,9.0,1076
2018-02-03T18:00:00Z,7914,8106,45.0,0.0,1177
2018-02-03T19:00:00Z,7446,7673,41.0,0.0,1130
2018-02-03T20:00:00Z,6997,7263,37.0,0.0,1204
2018-02-03T21:00:00Z,7004,7322,37.0,0.0,1063
2018-02-03T22:00:00Z,6649,6901,34.0,0.0,967
2018-02-03T23:00:00Z,6311,6170,33.0,0.0,879
2018-02-04T00:00:00Z,6004,5830,31.0,0.0,798
2018-02-04T01:00:00Z,5887,5672,30.0,0.0,690
2018-02-04T02:00:00Z,5699,5502,29.0,0.0,576
2018-02-04T03:00:00Z,5687,5487,28.0,0.0,425
2018-02-04T04:00:00Z,5864,5652,28.0,0.0,455
2018-02-04T05:00:00Z,6006,5785,28.0,0.0,489
2018-02-04T06:00:00Z,6546,6278,29.0,11.0,470
2018-02-04T07:00:00Z,7029,6664,33.0,46.0,419
2018-02-04T08:00:00Z,7459,7044,35.0,121.0,456
2018-02-04T09:00:00Z,7604,7292,36.0,205.0,500
2018-02-04T10:00:00Z,7719,7361,37.0,278.0,538
2018-02-04T11:00:00Z,7488,7134,36.0,315.0,399
2018-02-04T12:00:00Z,7252,6947,33.0,298.0,345
2018-02-04T13:00:00Z,7080,6796,33.0,236.0,337
2018-02-04T14:00:00Z,7007,6761,33.0,145.0,304
2018-02-04T15:00:00Z,7053,6933,35.0,58.0,214
2018-02-04T16:00:00Z,7674,7364,40.0,16.0,176
2018-02-04T17:00:00Z,7998,7728,44.0,9.0,158
2018-02-04T18:00:00Z,7739,7594,42.0,0.0,157
2018-02-04T19:00:00Z,7399,7228,37.0,0.0,157
2018-02-04T20:00:00Z,7063,6847,33.0,0.0,166
2018-02-04T21:00:00Z,7181,6980,34.0,0.0,177
2018-02-04T22:00:00Z,6843,6560,31.0,0.0,171
2018-02-04T23:00:00Z,6664,6540,33.0,0.0,146
2018-02-05T00:00:00Z,6480,6257,33.0,0.0,127
2018-02-05T01:00:00Z,6411,6156,31.0,0.0,107
2018-02-05T02:00:00Z,6323,6040,31.0,0.0,110
2018-02-05T03:00:00Z,6535,6251,30.0,0.0,122
2018-02-05T04:00:00Z,7195,6969,35.0,0.0,133
2018-02-05T05:00:00Z,8360,7976,44.0,0.0,133
2018-02-05T06:00:00Z,9434,8903,55.0,12.0,119
2018-02-05T07:00:00Z,9798,9243,57.0,48.0,130
2018-02-05T08:00:00Z,9793,9413,54.0,127.0,113
2018-02-05T09:00:00Z,9745,9482,52.0,215.0,81
2018-02-05T10:00:00Z,9740,9429,51.0,272.0,134
2018-02-05T11:00:00Z,9536,9225,49.0,291.0,182
2018-02-05T12:00:00Z,9485,9137,50.0,279.0,162
2018-02-05T13:00:00Z,9470,9053,49.0,231.0,126
2018-02-05T14:00:00Z,9441,9048,51.0,152.0,147
2018-02-05T15:00:00Z,9490,9208,53.0,65.0,193
2018-02-05T16:00:00Z,9887,9522,61.0,18.0,210
2018-02-05T17:00:00Z,9976,9602,64.0,9.0,216
2018-02-05T18:00:00Z,9392,9157,59.0,0.0,151
2018-02-05T19:00:00Z,8750,8581,52.0,0.0,137
2018-02-05T20:00:00Z,8097,8025,46.0,0.0,97
2018-02-05T21:00:00Z,7913,7916,45.0,0.0,97
2018-02-05T22:00:00Z,7421,7402,40.0,0.0,189
2018-02-05T23:00:00Z,7126,7195,38.0,0.0,244
2018-02-06T00:00:00Z,6885,6890,36.0,0.0,190
2018-02-06T01:00:00Z,6742,6764,35.0,0.0,209
2018-02-06T02:00:00Z,6631,6620,35.0,0.0,232
2018-02-06T03:00:00Z,6710,6786,36.0,0.0,257
2018-02-06T04:00:00Z,7355,7462,38.0,0.0,279
2018-02-06T05:00:00Z,8420,8476,48.0,0.0,292
2018-02-06T06:00:00Z,9455,9371,62.0,12.0,349
2018-02-06T07:00:00Z,9860,9687,66.0,42.0,361
2018-02-06T08:00:00Z,9888,9785,64.0,98.0,400
2018-02-06T09:00:00Z,9897,9812,60.0,158.0,506
2018-02-06T10:00:00Z,9849,9772,56.0,208.0,576
2018-02-06T11:00:00Z,9592,9553,52.0,235.0,743
2018-02-06T12:00:00Z,9550,9482,50.0,227.0,876
2018-02-06T13:00:00Z,9432,9398,50.0,188.0,909
2018-02-06T14:00:00Z,9384,9389,53.0,123.0,933
2018-02-06T15:00:00Z,9436,9516,60.0,56.0,936
2018-02-06T16:00:00Z,9821,9800,64.0,18.0,920
2018-02-06T17:00:00Z,9864,9872,67.0,9.0,1004
2018-02-06T18:00:00Z,9307,9473,62.0,0.0,1065
2018-02-06T19:00:00Z,8684,8898,52.0,0.0,1127
2018-02-06T20:00:00Z,8073,8311,45.0,0.0,1228
2018-02-06T21:00:00Z,7931,8172,42.0,0.0,1367
2018-02-06T22:00:00Z,7424,7663,39.0,0.0,1446
